Ano,Tipo de Emenda,Autor da emenda,Numero da emenda,Localidade do gasto,Funcao,Subfuncao,Programa Orcamentario,Acao Orcamentaria,Plano Orcamentario,Codigo da emenda,Valor empenhado,Valor pago
2023,Emenda Individual - Transferências com Finalidade Definida,ROGERIO CARVALHO,5,SERGIPE (UF),Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202340950005,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,LUIZIANNE LINS,21,CEARÁ (UF),Educação,Ensino superior,"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS,202337100021,100000.0,0.0
2023,Emenda Individual - Transferências Especiais,GENERAL PETERNELLI,16,ITAPIRA - SP,Encargos especiais,Outras transferências,0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA,0EC2 - TRANSFERENCIAS ESPECIAIS,TRANSFERENCIAS ESPECIAIS,202339950016,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,JOENIA WAPICHANA,9,RORAIMA (UF),Agricultura,Desenvolvimento tecnológico e engenharia,2203 - PESQUISA E INOVACAO AGROPECUARIA,"20Y6 - PESQUISA, DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIAS PARA A AGROPECUARIA",PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA A AGROPECUARIA - DESPESAS DIVERSAS,202341510009,100000.0,57615.54
2023,Emenda Individual - Transferências com Finalidade Definida,PAULO ROCHA,8,Nacional,Comércio e serviços,Promoção comercial,2212 - MELHORIA DO AMBIENTE DE NEGOCIOS E DA PRODUTIVIDADE,"210C - PROMOCAO DO DESENVOLVIMENTO DE MICRO E PEQUENAS EMPRESAS, MICROEMPREENDEDOR INDIVIDUAL, POTENCIAL EMPREENDEDOR E ARTESANATO","PROMOCAO DO DESENVOLVIMENTO DE MICRO E PEQUENAS EMPRESAS, MICROEEMPRENDEDOR INDIVIDUAL, POTENCIAL EMPREENDEDOR E ARTESANATO",202337960008,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,ACIR GURGACZ,6,CURITIBA - PR,Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202326330006,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,DAMIAO FELICIANO,6,JOÃO PESSOA - PB,Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202335300006,100000.0,100000.0
2023,Emenda de Comissão,"COM. MISTA, PLAN.ORC.E FISCALIZACAO",3,Nacional,Agricultura,Promoção da produção agropecuária,1031 - AGROPECUARIA SUSTENTAVEL,20ZV - FOMENTO AO SETOR AGROPECUARIO,FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS,202360000003,100000.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,EDNA HENRIQUE,5,Nacional,Encargos especiais,Outros encargos especiais,0910 - OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS,00PW - CONTRIBUICOES REGULARES A ENTIDADES OU ORGANISMOS NACIONAIS SEM EXIGENCIA DE PROGRAMACAO ESPECIFICA,CONTRIBUICOES A ENTIDADES NACIONAIS SEM EXIGENCIA DE PROGRAMACAO ESPECIFICA - DESPESAS DIVERSAS,202339690005,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,GUTEMBERG REIS,2,Nacional,Encargos especiais,Outros encargos especiais,0910 - OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS,00NQ - CONTRIBUICAO A ASSOCIACAO PARA PROMOCAO DA EXCELENCIA DO SOFTWARE BRASILEIRO - SOFTEX,CONTRIBUICAO A ASSOCIACAO PARA PROMOCAO DA EXCELENCIA DO SOFTWARE BRASILEIRO - SOFTEX,202340140002,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,MARCIO ALVINO,19,JACUPIRANGA - SP,Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202337170019,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,ROSE MODESTO,12,MATO GROSSO DO SUL (UF),Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202340650012,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,PAULO PIMENTA,8,RIO GRANDE DO SUL (UF),Educação,Ensino superior,"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO","20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO","FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS",202319860008,100000.0,67393.82
2023,Emenda Individual - Transferências com Finalidade Definida,VICENTINHO,13,SÃO PAULO (UF),Ciência e Tecnologia,Desenvolvimento científico,2204 - BRASIL NA FRONTEIRA DO CONHECIMENTO,215L - FOMENTO A PESQUISA E AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO,FOMENTO A PESQUISA E AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO - DESPESAS DIVERSAS,202319970013,100000.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,JOSE ROCHA,6,BAHIA (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,202332620006,100000.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,JOAO DANIEL,9,SERGIPE (UF),Cultura,Difusão cultural,5025 - CULTURA,20ZF - PROMOCAO E FOMENTO A CULTURA BRASILEIRA,PROMOCAO E FOMENTO A CULTURA BRASILEIRA - DESPESAS DIVERSAS,202336910009,100000.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,GLEISI HOFFMANN,3,PARANÁ (UF),Cultura,Difusão cultural,5025 - CULTURA,20ZF - PROMOCAO E FOMENTO A CULTURA BRASILEIRA,PROMOCAO E FOMENTO A CULTURA BRASILEIRA - DESPESAS DIVERSAS,202340110003,100000.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,MARCIO MACEDO,15,Nacional,Encargos especiais,Outros encargos especiais,0910 - OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS,00NQ - CONTRIBUICAO A ASSOCIACAO PARA PROMOCAO DA EXCELENCIA DO SOFTWARE BRASILEIRO - SOFTEX,CONTRIBUICAO A ASSOCIACAO PARA PROMOCAO DA EXCELENCIA DO SOFTWARE BRASILEIRO - SOFTEX,202327330015,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,PEDRO UCZAI,10,SANTA CATARINA (UF),Cultura,Difusão cultural,5025 - CULTURA,20ZF - PROMOCAO E FOMENTO A CULTURA BRASILEIRA,PROMOCAO E FOMENTO A CULTURA BRASILEIRA - DESPESAS DIVERSAS,202328550010,100000.0,100000.0
2023,Emenda de Comissão,COM MISTA PERM SOBRE MIG INTERNACIONAIS E REFUGIAD,3,Nacional,Defesa nacional,Defesa terrestre,6011 - COOPERACAO COM O DESENVOLVIMENTO NACIONAL,219C - ACOLHIMENTO HUMANITARIO E INTERIORIZACAO DE MIGRANTES EM SITUACAO DE VULNERABILIDADE E FORTALECIMENTO DO CONTROLE DE FRONTEIRAS,ACOLHIMENTO HUMANITARIO E INTERIORIZACAO DE MIGRANTES EM SITUACAO DE VULNERABILIDADE E FORTALECIMENTO DO CONTROLE DE FRONTEIRAS - DESPESAS DIVERSAS,202350380003,100000.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,CARLOS SAMPAIO,13,SÃO PAULO (UF),Cultura,Difusão cultural,5025 - CULTURA,20ZF - PROMOCAO E FOMENTO A CULTURA BRASILEIRA,PROMOCAO E FOMENTO A CULTURA BRASILEIRA - DESPESAS DIVERSAS,202315270013,100000.0,100000.0
2023,Emenda de Comissão,COM. AGRICULTURA E REFORMA AGRARIA,3,Nacional,Agricultura,Promoção da produção agropecuária,1031 - AGROPECUARIA SUSTENTAVEL,"099F - CONCESSAO DE SUBVENCAO ECONOMICA AO PREMIO DO SEGURO RURAL (LEI N. 10.823, DE 2003)","CONCESSAO DE SUBVENCAO ECONOMICA AO PREMIO DO SEGURO RURAL (LEI N. 10.823, DE 2003) - DESPESAS DIVERSAS",202360120003,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,MARCIO ALVINO,20,JUQUIÁ - SP,Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202337170020,100000.0,100000.0
2023,Emenda de Comissão,COM. MEIO AMBIENTE,3,Nacional,Defesa nacional,Defesa naval,"6013 - OCEANOS, ZONA COSTEIRA E ANTARTICA",2E97 - OPERACAO DO SISTEMA DE GERENCIAMENTO DA AMAZONIA AZUL (SISGAAZ),OPERACAO DO SISTEMA DE GERENCIAMENTO DA AMAZONIA AZUL (SISGAAZ),202360080003,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,VANDERLEI MACRIS,23,LARANJAL PAULISTA - SP,Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202323660023,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,GERVASIO MAIA,4,PARAÍBA (UF),Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202339970004,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,MARCIO ALVINO,12,BIRITIBA-MIRIM - SP,Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202337170012,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,ROGERIO CARVALHO,4,SERGIPE (UF),Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202340950004,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,MARCIO MACEDO,14,Nacional,Cultura,Difusão cultural,5025 - CULTURA,"218A - INOVACAO, DIFUSAO E AMPLIACAO DO ACESSO A PRODUCAO AUDIOVISUAL BRASILEIRA","INOVACAO, DIFUSAO E AMPLIACAO DO ACESSO A PRODUCAO AUDIOVISUAL BRASILEIRA",202327330014,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,LUIZIANNE LINS,8,Nacional,Trabalho,Desenvolvimento científico,2213 - MODERNIZACAO TRABALHISTA E TRABALHO DIGNO,"20YY - ESTUDOS, PESQUISAS E GERACAO DE INFORMACOES SOBRE TRABALHO, EMPREGO E RENDA","ESTUDOS, PESQUISAS E GERACAO DE INFORMACOES SOBRE TRABALHO, EMPREGO E RENDA - DESPESAS DIVERSAS",202337100008,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,JUNINHO DO PNEU,7,RIO DE JANEIRO (UF),Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202340260007,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,MARCIO ALVINO,13,BIRITIBA-MIRIM - SP,Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202337170013,100000.0,100000.0
2023,Emenda de Comissão,COM. DEFESA DOS DIREITOS DA PESSOA IDOSA,2,Nacional,Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202350370002,100000.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,LUIZIANNE LINS,19,CEARÁ (UF),Educação,Ensino profissional,5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA,2994 - ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA,ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA - DESPESAS DIVERSAS,202337100019,100000.0,0.0
2023,Emenda de Comissão,COM. REL EXTERIORES E DEF. NACIONAL,2,Nacional,Defesa nacional,Defesa terrestre,6012 - DEFESA NACIONAL,14T4 - IMPLANTACAO DO PROJETO FORCAS BLINDADAS,IMPLANTACAO DO PROJETO FORCAS BLINDADAS,202350200002,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,AFONSO HAMM,5,PELOTAS - RS,Agricultura,Promoção da produção agropecuária,1031 - AGROPECUARIA SUSTENTAVEL,20ZV - FOMENTO AO SETOR AGROPECUARIO,FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS,202320980005,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,MARCIO ALVINO,24,PEDRO DE TOLEDO - SP,Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202337170024,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,RICARDO BARROS,1,Nacional,Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,6148 - ASSISTENCIA MEDICA QUALIFICADA E GRATUITA A TODOS OS NIVEIS DA POPULACAO E DESENVOLVIMENTO DE ATIVIDADES EDUCACIONAIS E DE PESQUISA NO CAMPO DA SAUDE - REDE SARAH DE HOSPITAIS DE REABILITACAO,ASSISTENCIA MEDICA QUALIFICADA E GRATUITA A TODOS OS NIVEIS DA POPULACAO E DESENVOLVIMENTO DE ATIVIDADES EDUCACIONAIS E DE PESQUISA NO CAMPO DA SAUDE - REDE SARAH DE HOSPITAIS DE REABILITACAO - DESPES,202333320001,100000.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,MIGUEL LOMBARDI,1,ESPÍRITO SANTO (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202337300001,100000.0,100000.0
2023,Emenda de Comissão,COM. LEGISLACAO PARTICIPATIVA,1,Nacional,Agricultura,Promoção da produção agropecuária,1031 - AGROPECUARIA SUSTENTAVEL,20ZV - FOMENTO AO SETOR AGROPECUARIO,FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS,202350340001,100000.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,ALENCAR SANTANA,19,Nacional,Encargos especiais,Outros encargos especiais,0909 - OPERACOES ESPECIAIS: OUTROS ENCARGOS ESPECIAIS,"0EC9 - AUXILIO FINANCEIRO A ENTIDADES QUE ATUAM NAS AREAS DE EMPREGO, RENDA E QUALIFICACAO PROFISSIONAL","AUXILIO FINANCEIRO A ENTIDADES QUE ATUAM NAS AREAS DE EMPREGO, RENDA E QUALIFICACAO PROFISSIONAL",202339050019,100000.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,DA VITORIA,7,ESPÍRITO SANTO (UF),Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202339480007,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,LIDICE DA MATA,1,BAHIA (UF),Cultura,Difusão cultural,5025 - CULTURA,20ZF - PROMOCAO E FOMENTO A CULTURA BRASILEIRA,PROMOCAO E FOMENTO A CULTURA BRASILEIRA - DESPESAS DIVERSAS,202324680001,100000.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,WALTER ALVES,5,RIO GRANDE DO NORTE (UF),Segurança pública,Policiamento,"5016 - SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO",154T - CONSTRUCAO DE UNIDADES OPERACIONAIS E ADMINISTRATIVAS DA PRF,CONSTRUCAO DE UNIDADES OPERACIONAIS E ADMINISTRATIVAS DA PRF - DESPESAS DIVERSAS,202337790005,100000.0,0.0
2023,Emenda Individual - Transferências Especiais,FABIO RAMALHO,14,ARAÇUAÍ - MG,Encargos especiais,Outras transferências,0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA,0EC2 - TRANSFERENCIAS ESPECIAIS,TRANSFERENCIAS ESPECIAIS,202323680014,100000.0,100000.0
2023,Emenda de Comissão,COM. AGRICULTURA PEC ABAST D. RURAL,3,Nacional,Agricultura,Difusão do conhecimento científico e tecnológico,2203 - PESQUISA E INOVACAO AGROPECUARIA,8924 - TRANSFERENCIA DE TECNOLOGIAS PARA A INOVACAO PARA A AGROPECUARIA,TRANSFERENCIA DE TECNOLOGIAS PARA A INOVACAO PARA A AGROPECUARIA - DESPESAS DIVERSAS,202350100003,100000.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,ALEXANDRE PADILHA,9,SÃO PAULO (UF),Trabalho,Desenvolvimento científico,2213 - MODERNIZACAO TRABALHISTA E TRABALHO DIGNO,"20YY - ESTUDOS, PESQUISAS E GERACAO DE INFORMACOES SOBRE TRABALHO, EMPREGO E RENDA","ESTUDOS, PESQUISAS E GERACAO DE INFORMACOES SOBRE TRABALHO, EMPREGO E RENDA - DESPESAS DIVERSAS",202339080009,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,LUCIO MOSQUINI,6,Nacional,Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,6148 - ASSISTENCIA MEDICA QUALIFICADA E GRATUITA A TODOS OS NIVEIS DA POPULACAO E DESENVOLVIMENTO DE ATIVIDADES EDUCACIONAIS E DE PESQUISA NO CAMPO DA SAUDE - REDE SARAH DE HOSPITAIS DE REABILITACAO,ASSISTENCIA MEDICA QUALIFICADA E GRATUITA A TODOS OS NIVEIS DA POPULACAO E DESENVOLVIMENTO DE ATIVIDADES EDUCACIONAIS E DE PESQUISA NO CAMPO DA SAUDE - REDE SARAH DE HOSPITAIS DE REABILITACAO - DESPES,202337060006,100000.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,ALIEL MACHADO,7,PARANÁ (UF),Educação,Ensino superior,"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,202330410007,100000.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,GLEISI HOFFMANN,15,Nacional,Educação,Ensino superior,"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO","20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO","FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS",202340110015,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,LEONARDO MONTEIRO,16,Nacional,Saúde,Difusão do conhecimento científico e tecnológico,5021 - GESTAO E ORGANIZACAO DO SUS,6179 - COMUNICACAO E INFORMACOES PARA A EDUCACAO EM SAUDE E EM CIENCIA E TECNOLOGIA,COMUNICACAO E INFORMACOES PARA A EDUCACAO EM SAUDE E EM CIENCIA E TECNOLOGIA - DESPESAS DIVERSAS,202314030016,100000.0,100000.0
2023,Emenda Individual - Transferências com Finalidade Definida,DA VITORIA,2,ESPÍRITO SANTO (UF),Desporto e lazer,Desporto comunitário,5026 - ESPORTE,"20JP - DESENVOLVIMENTO DE ATIVIDADES E APOIO A PROGRAMAS E PROJETOS DE ESPORTE AMADOR, EDUCACAO, LAZER E INCLUSAO SOCIAL","DESENVOLVIMENTO DE ATIVIDADES E APOIO A PROJETOS E EVENTOS DE ESPORTE, EDUCACAO, LAZER E INCLUSAO SOCIAL - DESPESAS DIVERSAS",202339480002,100000.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,JUAREZ COSTA,2,MATO GROSSO (UF),Segurança pública,Assistência comunitária,"5032 - REDE DE SUPORTE SOCIAL AO DEPENDENTE QUIMICO: CUIDADOS,PREVENCAO E REINSERCAO SOCIAL",20R9 - REDUCAO DA DEMANDA DE DROGAS,REDUCAO DA DEMANDA DE DROGAS - DESPESAS DIVERSAS,202341540002,100000.0,100000.0
2023,Emenda de Comissão,"COM. DES ECONOMICO, IND. E COMERCIO",1,Nacional,Agricultura,Desenvolvimento tecnológico e engenharia,2203 - PESQUISA E INOVACAO AGROPECUARIA,"20Y6 - PESQUISA, DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIAS PARA A AGROPECUARIA",PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA A AGROPECUARIA - DESPESAS DIVERSAS,202350150001,100000.0,3086.0
2023,Emenda Individual - Transferências com Finalidade Definida,GLEISI HOFFMANN,2,Nacional,Educação,Ensino superior,"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO","20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO","FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS",202340110002,100000.0,0.0
2023,Emenda Individual - Transferências com Finalidade Definida,NATALIA BONAVIDES,13,Nacional,Direitos da cidadania,"Direitos individuais, coletivos e difusos","5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS",21AR - PROMOCAO E DEFESA DE DIREITOS HUMANOS PARA TODOS,PROMOCAO E DEFESA DE DIREITOS HUMANOS PARA TODOS - DESPESAS DIVERSAS,202341630013,100000.0,0.0
